Date/Time UTC,Name,MMSI,Max Speed kn,Mean Speed kn,LOA ft,Beam ft,Class,AIS Type,Course,Heading,Course Behavior,Yaw deg,Effective Beam ft,WDIR degT,WSPD mph,GST mph,Buoy Source,Location,Latitude,Longitude,Transit,% Channel Occupied
2021-11-10 10:31:56,MSC BRANKA,255805891,17.2,16.1,984.0,157.0,Post-Panamax,70,121,119,Outbound,2,191,270,6.71,8.95,41004,Offshore,32.67838,-79.71761,One-way Transit,23.88
2021-11-10 08:09:54,ROBIN 2,636020353,16.6,15.4,735.0,102.0,Panamax,71,300,298,Inbound,2,128,270,6.71,11.18,41004,Offshore,32.6843,-79.73009,One-way Transit,12.8
2021-11-10 09:03:54,MSC MIRELLA,636016999,16.1,12.3,964.0,105.0,Panamax,71,299,299,Inbound,0,105,270,6.71,11.18,41004,Offshore,32.68407,-79.72919,One-way Transit,10.5
2021-11-10 11:04:50,SPIRIT OF HAMBURG,232013520,15.6,12.3,833.0,105.0,Panamax,72,121,122,Outbound,1,120,280,6.71,11.18,41004,Nearshore,32.695,-79.75354,One-way Transit,12.0
2021-11-10 09:14:10,SPARTEL TRADER,636021056,13.0,10.0,800.0,105.0,Panamax,0,300,299,Inbound,1,119,260,6.71,8.95,41004,Offshore,32.66854,-79.69642,One-way Transit,11.9
2021-11-09 17:20:05,MAERSK OHIO,367775000,17.2,14.9,958.0,105.0,Panamax,79,119,119,Outbound,0,105,10,11.18,13.42,41004,Nearshore,32.69039,-79.74242,One-way Transit,10.5
2021-11-09 13:12:31,MSC VITTORIA,372051000,16.4,15.1,1066.0,141.0,Post-Panamax,71,119,119,Outbound,0,141,20,13.42,17.9,41004,Nearshore,32.69592,-79.75449,One-way Transit,17.62
2021-11-09 11:12:53,SPIRIT OF HAMBURG,232013520,16.1,14.9,833.0,105.0,Panamax,72,299,299,Inbound,0,105,10,13.42,17.9,41004,Offshore,32.67755,-79.71677,One-way Transit,10.5
2021-11-09 18:59:54,COSCO HOPE,477598800,15.0,10.3,1200.0,157.0,Post-Panamax,70,299,301,Inbound,2,199,360,6.71,11.18,41004,Offshore,32.66696,-79.69409,One-way Transit,24.88
2021-11-09 20:35:41,MONACO BRIDGE,353997000,14.8,12.6,1197.0,167.0,Post-Panamax,70,122,122,Outbound,0,167,20,8.95,11.18,41004,Nearshore,32.71695,-79.80019,One-way Transit,20.88
2021-11-09 00:00:28,MORNING CELESTA,311000705,11.8,10.1,656.0,105.0,Panamax,70,119,117,Outbound,2,128,360,17.9,22.37,41004,Nearshore,32.69783,-79.75929,One-way Transit,12.8
2021-11-08 14:01:43,MSC VITTORIA,372051000,17.4,16.1,1066.0,141.0,Post-Panamax,71,300,301,Inbound,1,160,10,26.84,33.56,41004,Nearshore,32.71861,-79.80228,One-way Transit,20.0
2021-11-08 11:58:55,MORNING CELESTA,311000705,16.8,14.5,656.0,105.0,Panamax,70,298,299,Inbound,1,116,10,29.08,38.03,41004,Nearshore,32.72298,-79.81081,One-way Transit,11.6
2021-11-08 17:39:43,MSC BRANKA,255805891,16.8,16.2,984.0,157.0,Post-Panamax,70,299,299,Inbound,0,157,10,22.37,29.08,41004,Nearshore,32.69502,-79.75295,One-way Transit,19.62
2021-11-08 08:56:51,SEAMAX NORWALK,538007063,16.7,15.8,981.0,138.0,Post-Panamax,70,120,119,Outbound,1,155,360,24.61,31.32,41004,Nearshore,32.71324,-79.79108,One-way Transit,19.38
2021-11-08 20:21:00,MAERSK OHIO,367775000,16.5,15.8,958.0,105.0,Panamax,79,299,299,Inbound,0,105,350,20.13,24.61,41004,Offshore,32.67985,-79.72092,One-way Transit,10.5
2021-11-08 15:25:56,CMA CGM CHILE,215346000,15.9,13.8,1200.0,167.0,Post-Panamax,74,120,118,Outbound,2,209,20,26.84,31.32,41004,Nearshore,32.69411,-79.75025,One-way Transit,26.12
2021-11-08 05:20:30,VIRGO,215561000,15.8,15.5,869.0,105.0,Panamax,71,120,118,Outbound,2,135,360,26.84,33.56,41004,Nearshore,32.72251,-79.80996,One-way Transit,13.5
2021-11-08 14:40:39,MONACO BRIDGE,353997000,12.9,11.2,1197.0,167.0,Post-Panamax,70,299,300,Inbound,1,188,10,26.84,33.56,41004,Nearshore,32.7195,-79.80161,One-way Transit,23.5
2021-11-07 23:33:33,MISSOURI EXPRESS,367781000,17.4,17.1,1004.0,131.0,Post-Panamax,70,299,300,Inbound,1,149,350,29.08,35.79,41004,Nearshore,32.69387,-79.75058,One-way Transit,18.62
2021-11-07 16:26:36,OOCL ATLANTA,477920300,16.7,16.2,1059.0,141.0,Post-Panamax,70,120,119,Outbound,1,159,360,31.32,38.03,41004,Nearshore,32.69766,-79.758,One-way Transit,19.88
2021-11-07 09:18:46,SEAMAX NORWALK,538007063,14.9,14.7,981.0,138.0,Post-Panamax,70,298,304,Inbound,6,240,20,42.5,55.92,41004,Offshore,32.6758,-79.71194,One-way Transit,30.0
2021-11-07 15:06:45,VIRGO,215561000,14.6,13.4,869.0,105.0,Panamax,71,300,303,Inbound,3,150,360,31.32,38.03,41004,Nearshore,32.72164,-79.80825,One-way Transit,15.0
2021-11-06 07:24:22,KOTA LAGU,563133400,17.5,16.5,853.0,105.0,Panamax,79,122,117,Outbound,5,179,40,38.03,49.21,41004,Nearshore,32.72164,-79.80856,One-way Transit,17.9
2021-11-06 09:45:43,SPIRIT OF SHANGHAI,232013522,16.9,16.2,833.0,105.0,Panamax,71,120,118,Outbound,2,134,30,33.56,44.74,41004,Nearshore,32.69806,-79.75836,One-way Transit,13.4
2021-11-06 16:58:35,EVER LENIENT,235102677,15.4,14.6,1099.0,151.0,Post-Panamax,74,120,116,Outbound,4,227,20,38.03,49.21,41004,Nearshore,32.71751,-79.79903,One-way Transit,28.38
2021-11-06 18:41:36,CMA CGM CHILE,215346000,14.4,14.1,1200.0,167.0,Post-Panamax,74,299,304,Inbound,5,271,20,33.56,44.74,41004,Offshore,32.68956,-79.7409,One-way Transit,33.88
2021-11-06 06:40:59,OOCL ATLANTA,477920300,14.3,13.2,1059.0,141.0,Post-Panamax,70,299,304,Inbound,5,233,30,38.03,44.74,41004,Nearshore,32.70166,-79.76466,One-way Transit,29.12
2021-11-05 07:07:00,SPIRIT OF SHANGHAI,232013522,17.7,17.1,833.0,105.0,Panamax,71,299,301,Inbound,2,134,20,22.37,29.08,41004,Nearshore,32.69919,-79.76053,One-way Transit,13.4
2021-11-05 06:34:38,CMA CGM IVANHOE,218844000,16.4,16.0,1148.0,138.0,Post-Panamax,71,121,119,Outbound,2,178,20,22.37,26.84,41004,Offshore,32.67498,-79.7114,One-way Transit,22.25
2021-11-05 18:18:01,MAERSK TUKANG,565825000,15.6,15.2,1089.0,141.0,Post-Panamax,71,119,114,Outbound,5,235,30,26.84,35.79,41004,Nearshore,32.71736,-79.79969,One-way Transit,29.38
2021-11-05 08:42:38,MSC VIGO,218853000,15.6,14.8,886.0,131.0,Panamax,74,121,120,Outbound,1,146,30,24.61,31.32,41004,Nearshore,32.69872,-79.76054,One-way Transit,14.6
2021-11-05 08:10:28,MSC ARUSHI R,636016432,15.2,11.0,922.0,105.0,Panamax,71,297,300,Inbound,3,153,30,24.61,29.08,41004,Nearshore,32.72228,-79.80954,One-way Transit,15.3
2021-11-05 20:06:46,NORTHERN JASPER,255806034,14.4,14.4,1092.0,141.0,Post-Panamax,70,120,116,Outbound,4,217,30,29.08,38.03,41004,Nearshore,32.69705,-79.75728,One-way Transit,27.12
2021-11-05 12:55:47,KOTA LAGU,563133400,14.2,10.5,853.0,105.0,Panamax,79,286,286,Inbound,0,105,40,29.08,35.79,41004,Offshore,32.65932,-79.67564,One-way Transit,10.5
2021-11-05 14:32:19,MAERSK KARACHI,477728400,14.2,14.1,984.0,141.0,Post-Panamax,71,119,117,Outbound,2,175,40,29.08,35.79,41004,Nearshore,32.71276,-79.78892,One-way Transit,21.88
2021-11-05 19:31:26,EVER LENIENT,235102677,11.3,11.0,1099.0,151.0,Post-Panamax,74,300,303,Inbound,3,208,30,29.08,35.79,41004,Nearshore,32.71024,-79.7837,One-way Transit,26.0
2021-11-04 05:33:36,NORTHERN JASPER,255806034,17.0,16.4,1092.0,141.0,Post-Panamax,70,300,301,Inbound,1,160,30,22.37,29.08,41004,Offshore,32.6732,-79.7068,One-way Transit,20.0
2021-11-04 18:57:53,MAERSK KARACHI,477728400,16.8,15.7,984.0,141.0,Post-Panamax,71,299,301,Inbound,2,175,20,24.61,31.32,41004,Offshore,32.68072,-79.72235,One-way Transit,21.88
2021-11-04 04:15:46,PORTO KAGIO,636020868,16.3,14.9,915.0,131.0,Panamax,71,118,116,Outbound,2,163,30,24.61,29.08,41004,Nearshore,32.72058,-79.80591,One-way Transit,16.3
2021-11-04 15:15:27,CMA CGM LAMARTINE,215185000,15.8,14.9,1017.0,131.0,Post-Panamax,71,119,115,Outbound,4,202,30,24.61,31.32,41004,Nearshore,32.72036,-79.80702,One-way Transit,25.25
2021-11-04 13:54:44,MSC VIGO,218853000,15.7,15.0,886.0,131.0,Panamax,74,295,298,Inbound,3,177,30,26.84,31.32,41004,Nearshore,32.72145,-79.80874,One-way Transit,17.7
2021-11-04 02:53:21,HYUNDAI FORWARD,538007482,15.6,14.6,964.0,105.0,Panamax,70,299,300,Inbound,1,122,30,26.84,31.32,41004,Nearshore,32.70385,-79.77131,One-way Transit,12.2
2021-11-04 22:57:00,BOMAR JULIANA,636016851,15.3,14.1,689.0,98.0,Panamax,9,120,119,Outbound,1,110,20,24.61,31.32,41004,Nearshore,32.69504,-79.75254,One-way Transit,11.0
2021-11-04 06:01:19,EVER LEGION,566970000,14.2,13.9,1099.0,151.0,Post-Panamax,70,118,116,Outbound,2,189,40,24.61,29.08,41004,Nearshore,32.7126,-79.79059,One-way Transit,23.62
2021-11-04 14:56:39,MAERSK TUKANG,565825000,14.1,13.6,1089.0,141.0,Post-Panamax,71,299,300,Inbound,1,160,30,24.61,31.32,41004,Nearshore,32.6937,-79.75046,One-way Transit,20.0
2021-11-03 19:51:53,CMA CGM LAMARTINE,215185000,16.9,16.4,1017.0,131.0,Post-Panamax,71,299,301,Inbound,2,166,20,24.61,29.08,41004,Offshore,32.67512,-79.71069,One-way Transit,20.75
2021-11-03 00:04:36,MEISHAN BRIDGE,431989000,16.0,15.1,1197.0,167.0,Post-Panamax,73,119,119,Outbound,0,167,20,4.47,6.71,41004,Nearshore,32.70061,-79.7652,One-way Transit,20.88
2021-11-03 04:53:24,DUBLIN EXPRESS,218023000,15.5,13.6,922.0,105.0,Panamax,70,118,120,Outbound,2,137,30,6.71,8.95,41004,Nearshore,32.72175,-79.80948,One-way Transit,13.7
2021-11-03 07:41:46,LORI,636019794,15.2,14.6,748.0,121.0,Panamax,71,120,118,Outbound,2,147,20,24.61,29.08,41004,Nearshore,32.69582,-79.75411,One-way Transit,14.7
2021-11-03 10:10:00,CAPE DIAMOND,366716000,14.5,13.9,679.0,108.0,Panamax,70,298,300,Inbound,2,132,30,20.13,26.84,41004,Nearshore,32.70083,-79.76608,One-way Transit,13.2
2021-11-03 03:42:33,CMA CGM IVANHOE,218844000,14.3,12.8,1148.0,138.0,Post-Panamax,71,299,300,Inbound,1,158,10,6.71,8.95,41004,Offshore,32.64461,-79.64608,One-way Transit,19.75
2021-11-03 07:18:31,APL NEW JERSEY,636013522,13.4,13.0,961.0,131.0,Panamax,72,121,120,Outbound,1,148,20,22.37,29.08,41004,Offshore,32.68986,-79.74141,One-way Transit,14.8
2021-11-03 17:55:58,ZHEN HUA 35,636018736,11.6,11.6,800.0,138.0,Panamax,70,300,304,Inbound,4,193,30,22.37,29.08,41004,Nearshore,32.69608,-79.7534,One-way Transit,19.3
2021-11-02 06:16:52,DUBLIN EXPRESS,218023000,16.2,11.0,922.0,105.0,Panamax,70,300,299,Inbound,1,121,40,8.95,13.42,41004,Offshore,32.6806,-79.72209,One-way Transit,12.1
2021-11-02 23:55:35,MEISHAN BRIDGE,431989000,15.8,15.7,1197.0,167.0,Post-Panamax,73,122,122,Outbound,0,167,40,4.47,6.71,41004,Nearshore,32.71985,-79.80589,One-way Transit,20.88
2021-11-02 08:14:54,LORI,636019794,14.8,14.2,748.0,121.0,Panamax,71,290,293,Inbound,3,160,40,8.95,13.42,41004,Offshore,32.65071,-79.65834,One-way Transit,16.0
2021-11-02 08:03:49,EVER LADEN,373721000,14.7,13.2,1099.0,151.0,Post-Panamax,74,119,119,Outbound,0,151,40,11.18,13.42,41004,Offshore,32.67165,-79.70415,One-way Transit,18.88
2021-11-02 12:36:34,MOL COURAGE,431296000,14.4,13.8,1036.0,151.0,Post-Panamax,71,120,119,Outbound,1,169,70,8.95,13.42,41004,Offshore,32.67969,-79.72162,One-way Transit,21.12
2021-11-02 23:18:39,EVER LEGION,566970000,14.0,12.0,1099.0,151.0,Post-Panamax,70,298,298,Inbound,0,151,10,4.47,6.71,41004,Nearshore,32.70758,-79.77976,One-way Transit,18.88
2021-11-02 12:21:48,PORTO KAGIO,636020868,11.8,11.7,915.0,131.0,Panamax,71,298,298,Inbound,0,131,60,8.95,11.18,41004,Nearshore,32.69788,-79.75668,Two-way Transit,26.2
2021-11-01 00:32:27,TORINO,248906000,16.9,16.3,656.0,105.0,Panamax,79,119,120,Outbound,1,116,280,8.95,13.42,41004,Offshore,32.6895,-79.74115,One-way Transit,11.6
2021-11-01 07:30:44,EXPRESS ATHENS,636015020,16.1,15.1,1145.0,151.0,Post-Panamax,71,120,120,Outbound,0,151,340,11.18,15.66,41004,Offshore,32.67927,-79.71932,One-way Transit,18.88
2021-11-01 22:54:39,TIGER,248223000,15.8,11.7,758.0,108.0,Panamax,70,118,117,Outbound,1,121,30,8.95,13.42,41004,Nearshore,32.70574,-79.77507,One-way Transit,12.1
2021-11-01 07:27:50,MSC BARBARA,353775000,15.5,14.6,997.0,131.0,Post-Panamax,0,119,118,Outbound,1,148,340,11.18,15.66,41004,Offshore,32.67436,-79.70931,One-way Transit,18.5
2021-11-01 21:01:59,ARC INTEGRITY,338058000,14.9,13.8,748.0,105.0,Panamax,70,120,119,Outbound,1,118,20,11.18,15.66,41004,Nearshore,32.69998,-79.76459,Two-way Transit,23.6
2021-11-01 13:34:32,MEISHAN BRIDGE,431989000,14.9,11.6,1197.0,167.0,Post-Panamax,73,299,300,Inbound,1,188,30,17.9,20.13,41004,Offshore,32.67593,-79.71256,One-way Transit,23.5
2021-11-01 05:46:00,EVER LADEN,373721000,14.7,10.4,1099.0,151.0,Post-Panamax,74,299,300,Inbound,1,170,300,11.18,13.42,41004,Offshore,32.65685,-79.67265,One-way Transit,21.25
2021-11-01 10:34:31,MOL COURAGE,431296000,14.4,13.0,1036.0,151.0,Post-Panamax,71,300,300,Inbound,0,151,350,15.66,17.9,41004,Offshore,32.68446,-79.73004,One-way Transit,18.88
2021-11-01 15:17:00,ROME EXPRESS,219258000,14.3,13.6,1200.0,157.0,Post-Panamax,71,120,119,Outbound,1,178,40,15.66,17.9,41004,Offshore,32.67906,-79.71985,One-way Transit,22.25
2021-11-01 20:45:56,APL NEW JERSEY,636013522,14.2,13.6,961.0,131.0,Panamax,72,299,300,Inbound,1,148,20,13.42,15.66,41004,Offshore,32.6515,-79.66085,Two-way Transit,29.6
2021-11-01 11:29:52,MSC SOFIA PAZ,636016306,14.0,13.8,984.0,157.0,Post-Panamax,71,119,117,Outbound,2,191,20,13.42,15.66,41004,Nearshore,32.6934,-79.74991,One-way Transit,23.88
